datetime,sample_id,state,Main_Stock,Eff_Type
1,32,remaining_baseline_stock,remaining,baseline_stock
1,33,remaining_baseline_stock,remaining,baseline_stock
1,34,remaining_baseline_stock,remaining,baseline_stock
1,35,remaining_baseline_stock,remaining,baseline_stock
1,36,remaining_baseline_stock,remaining,baseline_stock
1,37,remaining_baseline_stock,remaining,baseline_stock
1,38,remaining_baseline_stock,remaining,baseline_stock
1,39,remaining_baseline_stock,remaining,baseline_stock
1,40,remaining_baseline_stock,remaining,baseline_stock
1,41,remaining_baseline_stock,remaining,baseline_stock
1,42,remaining_baseline_stock,remaining,baseline_stock
1,43,remaining_baseline_stock,remaining,baseline_stock
1,44,remaining_baseline_stock,remaining,baseline_stock
1,45,remaining_baseline_stock,remaining,baseline_stock
1,46,remaining_baseline_stock,remaining,baseline_stock
1,47,remaining_baseline_stock,remaining,baseline_stock
1,48,remaining_baseline_stock,remaining,baseline_stock
1,49,ret_er_efficient_stock,ret,efficient_stock
1,50,ret_er_efficient_stock,ret,efficient_stock
1,51,remaining_efficient_stock,remaining,efficient_stock
1,52,remaining_efficient_stock,remaining,efficient_stock
1,53,remaining_efficient_stock,remaining,efficient_stock
1,54,remaining_efficient_stock,remaining,efficient_stock
1,55,remaining_efficient_stock,remaining,efficient_stock
1,56,remaining_efficient_stock,remaining,efficient_stock
1,57,remaining_efficient_stock,remaining,efficient_stock
1,58,remaining_efficient_stock,remaining,efficient_stock
1,59,remaining_efficient_stock,remaining,efficient_stock
1,60,remaining_efficient_stock,remaining,efficient_stock
1,61,rob_below_baseline_stock,rob,below_baseline_stock
1,62,rob_below_baseline_stock,rob,below_baseline_stock
1,63,ret_er_below_baseline_stock,ret,below_baseline_stock
1,64,ret_er_below_baseline_stock,ret,below_baseline_stock
1,65,ret_er_below_baseline_stock,ret,below_baseline_stock
1,66,ret_er_below_baseline_stock,ret,below_baseline_stock
1,67,rob_baseline_stock,rob,baseline_stock
1,68,rob_baseline_stock,rob,baseline_stock
1,69,rob_baseline_stock,rob,baseline_stock
1,70,rob_baseline_stock,rob,baseline_stock
1,71,rob_baseline_stock,rob,baseline_stock
1,72,rob_baseline_stock,rob,baseline_stock
1,73,ret_er_baseline_stock,ret,baseline_stock
1,74,ret_er_baseline_stock,ret,baseline_stock
1,75,ret_er_baseline_stock,ret,baseline_stock
1,76,ret_er_baseline_stock,ret,baseline_stock
1,77,ret_er_baseline_stock,ret,baseline_stock
1,78,ret_er_baseline_stock,ret,baseline_stock
1,79,ret_er_baseline_stock,ret,baseline_stock
1,80,ret_er_baseline_stock,ret,baseline_stock
1,81,ret_er_baseline_stock,ret,baseline_stock
1,82,ret_er_baseline_stock,ret,baseline_stock
1,83,ret_er_baseline_stock,ret,baseline_stock
1,84,ret_er_baseline_stock,ret,baseline_stock
1,85,rob_efficient_stock,rob,efficient_stock
1,86,rob_efficient_stock,rob,efficient_stock
1,87,ret_er_efficient_stock,ret,efficient_stock
1,88,ret_er_efficient_stock,ret,efficient_stock
1,89,ret_er_efficient_stock,ret,efficient_stock
1,90,ret_er_efficient_stock,ret,efficient_stock
1,91,remaining_efficient_stock,remaining,efficient_stock
1,92,remaining_efficient_stock,remaining,efficient_stock
1,93,remaining_efficient_stock,remaining,efficient_stock
1,94,remaining_efficient_stock,remaining,efficient_stock
1,95,remaining_efficient_stock,remaining,efficient_stock
1,96,remaining_efficient_stock,remaining,efficient_stock
1,97,remaining_efficient_stock,remaining,efficient_stock
1,98,remaining_efficient_stock,remaining,efficient_stock
1,99,remaining_efficient_stock,remaining,efficient_stock
1,100,remaining_efficient_stock,remaining,efficient_stock
2,1,ret_er_below_baseline_stock,ret,below_baseline_stock
2,2,ret_er_below_baseline_stock,ret,below_baseline_stock
2,3,ret_er_below_baseline_stock,ret,below_baseline_stock
2,4,ret_er_below_baseline_stock,ret,below_baseline_stock
2,5,remaining_below_baseline_stock,remaining,below_baseline_stock
2,6,remaining_below_baseline_stock,remaining,below_baseline_stock
2,7,remaining_below_baseline_stock,remaining,below_baseline_stock
2,8,remaining_below_baseline_stock,remaining,below_baseline_stock
2,9,remaining_below_baseline_stock,remaining,below_baseline_stock
2,10,remaining_below_baseline_stock,remaining,below_baseline_stock
2,11,remaining_below_baseline_stock,remaining,below_baseline_stock
2,12,remaining_below_baseline_stock,remaining,below_baseline_stock
2,13,ret_er_baseline_stock,ret,baseline_stock
2,14,ret_er_baseline_stock,ret,baseline_stock
2,15,ret_er_baseline_stock,ret,baseline_stock
2,16,ret_er_baseline_stock,ret,baseline_stock
2,17,ret_er_baseline_stock,ret,baseline_stock
2,18,ret_er_baseline_stock,ret,baseline_stock
2,19,ret_er_baseline_stock,ret,baseline_stock
2,20,ret_er_baseline_stock,ret,baseline_stock
2,21,ret_er_baseline_stock,ret,baseline_stock
2,22,ret_er_baseline_stock,ret,baseline_stock
2,23,ret_er_baseline_stock,ret,baseline_stock
2,24,remaining_baseline_stock,remaining,baseline_stock
2,25,remaining_baseline_stock,remaining,baseline_stock
2,26,remaining_baseline_stock,remaining,baseline_stock
2,27,remaining_baseline_stock,remaining,baseline_stock
2,28,remaining_baseline_stock,remaining,baseline_stock
2,29,remaining_baseline_stock,remaining,baseline_stock
2,30,remaining_baseline_stock,remaining,baseline_stock
2,31,remaining_baseline_stock,remaining,baseline_stock
2,32,remaining_baseline_stock,remaining,baseline_stock
2,33,remaining_baseline_stock,remaining,baseline_stock
2,34,remaining_baseline_stock,remaining,baseline_stock
2,35,remaining_baseline_stock,remaining,baseline_stock
2,36,remaining_baseline_stock,remaining,baseline_stock
2,37,remaining_baseline_stock,remaining,baseline_stock
2,38,remaining_baseline_stock,remaining,baseline_stock
2,39,remaining_baseline_stock,remaining,baseline_stock
2,40,remaining_baseline_stock,remaining,baseline_stock
2,41,remaining_baseline_stock,remaining,baseline_stock
2,42,remaining_baseline_stock,remaining,baseline_stock
2,43,remaining_baseline_stock,remaining,baseline_stock
2,44,remaining_baseline_stock,remaining,baseline_stock
2,45,remaining_baseline_stock,remaining,baseline_stock
2,46,remaining_baseline_stock,remaining,baseline_stock
2,47,remaining_baseline_stock,remaining,baseline_stock
2,48,remaining_baseline_stock,remaining,baseline_stock
2,49,ret_er_efficient_stock,ret,efficient_stock
2,50,ret_er_efficient_stock,ret,efficient_stock
2,51,ret_er_efficient_stock,ret,efficient_stock
2,52,ret_er_efficient_stock,ret,efficient_stock
2,53,ret_er_efficient_stock,ret,efficient_stock
2,54,remaining_efficient_stock,remaining,efficient_stock
2,55,remaining_efficient_stock,remaining,efficient_stock
2,56,remaining_efficient_stock,remaining,efficient_stock
2,57,remaining_efficient_stock,remaining,efficient_stock
2,58,remaining_efficient_stock,remaining,efficient_stock
2,59,remaining_efficient_stock,remaining,efficient_stock
2,60,remaining_efficient_stock,remaining,efficient_stock
2,61,remaining_efficient_stock,remaining,efficient_stock
2,62,remaining_efficient_stock,remaining,efficient_stock
2,63,rob_below_baseline_stock,rob,below_baseline_stock
2,64,rob_below_baseline_stock,rob,below_baseline_stock
2,65,ret_er_below_baseline_stock,ret,below_baseline_stock
2,66,ret_er_below_baseline_stock,ret,below_baseline_stock
2,67,remaining_efficient_stock,remaining,efficient_stock
2,68,remaining_efficient_stock,remaining,efficient_stock
2,69,remaining_efficient_stock,remaining,efficient_stock
2,70,remaining_efficient_stock,remaining,efficient_stock
2,71,remaining_efficient_stock,remaining,efficient_stock
2,72,remaining_efficient_stock,remaining,efficient_stock
2,73,rob_baseline_stock,rob,baseline_stock
2,74,rob_baseline_stock,rob,baseline_stock
2,75,rob_baseline_stock,rob,baseline_stock
2,76,rob_baseline_stock,rob,baseline_stock
2,77,rob_baseline_stock,rob,baseline_stock
2,78,rob_baseline_stock,rob,baseline_stock
2,79,ret_er_baseline_stock,ret,baseline_stock
2,80,ret_er_baseline_stock,ret,baseline_stock
2,81,ret_er_baseline_stock,ret,baseline_stock
2,82,ret_er_baseline_stock,ret,baseline_stock
2,83,ret_er_baseline_stock,ret,baseline_stock
2,84,ret_er_baseline_stock,ret,baseline_stock
2,85,remaining_efficient_stock,remaining,efficient_stock
2,86,remaining_efficient_stock,remaining,efficient_stock
2,87,rob_efficient_stock,rob,efficient_stock
2,88,rob_efficient_stock,rob,efficient_stock
2,89,ret_er_efficient_stock,ret,efficient_stock
2,90,ret_er_efficient_stock,ret,efficient_stock
2,91,remaining_efficient_stock,remaining,efficient_stock
2,92,remaining_efficient_stock,remaining,efficient_stock
2,93,remaining_efficient_stock,remaining,efficient_stock
2,94,remaining_efficient_stock,remaining,efficient_stock
2,95,remaining_efficient_stock,remaining,efficient_stock
2,96,remaining_efficient_stock,remaining,efficient_stock
2,97,remaining_efficient_stock,remaining,efficient_stock
2,98,remaining_efficient_stock,remaining,efficient_stock
2,99,remaining_efficient_stock,remaining,efficient_stock
2,100,remaining_efficient_stock,remaining,efficient_stock
3,1,rob_below_baseline_stock,rob,below_baseline_stock
3,2,rob_below_baseline_stock,rob,below_baseline_stock
3,3,ret_er_below_baseline_stock,ret,below_baseline_stock
3,4,ret_er_below_baseline_stock,ret,below_baseline_stock
3,5,ret_er_below_baseline_stock,ret,below_baseline_stock
3,6,ret_er_below_baseline_stock,ret,below_baseline_stock
3,7,ret_er_below_baseline_stock,ret,below_baseline_stock
3,8,remaining_below_baseline_stock,remaining,below_baseline_stock
3,9,remaining_below_baseline_stock,remaining,below_baseline_stock
3,10,remaining_below_baseline_stock,remaining,below_baseline_stock
3,11,remaining_below_baseline_stock,remaining,below_baseline_stock
3,12,remaining_below_baseline_stock,remaining,below_baseline_stock
3,13,rob_baseline_stock,rob,baseline_stock
3,14,rob_baseline_stock,rob,baseline_stock
3,15,rob_baseline_stock,rob,baseline_stock
3,16,ret_er_baseline_stock,ret,baseline_stock
3,17,ret_er_baseline_stock,ret,baseline_stock
3,18,ret_er_baseline_stock,ret,baseline_stock
3,19,ret_er_baseline_stock,ret,baseline_stock
3,20,ret_er_baseline_stock,ret,baseline_stock
3,21,ret_er_baseline_stock,ret,baseline_stock
3,22,ret_er_baseline_stock,ret,baseline_stock
3,23,ret_er_baseline_stock,ret,baseline_stock
3,24,ret_er_baseline_stock,ret,baseline_stock
3,25,ret_er_baseline_stock,ret,baseline_stock
3,26,ret_er_baseline_stock,ret,baseline_stock
3,27,remaining_baseline_stock,remaining,baseline_stock
3,28,remaining_baseline_stock,remaining,baseline_stock
3,29,remaining_baseline_stock,remaining,baseline_stock
3,30,remaining_baseline_stock,remaining,baseline_stock
3,31,remaining_baseline_stock,remaining,baseline_stock
3,32,remaining_baseline_stock,remaining,baseline_stock
3,33,remaining_baseline_stock,remaining,baseline_stock
3,34,remaining_baseline_stock,remaining,baseline_stock
3,35,remaining_baseline_stock,remaining,baseline_stock
3,36,remaining_baseline_stock,remaining,baseline_stock
3,37,remaining_baseline_stock,remaining,baseline_stock
3,38,remaining_baseline_stock,remaining,baseline_stock
3,39,remaining_baseline_stock,remaining,baseline_stock
3,40,remaining_baseline_stock,remaining,baseline_stock
3,41,remaining_baseline_stock,remaining,baseline_stock
3,42,remaining_baseline_stock,remaining,baseline_stock
3,43,remaining_baseline_stock,remaining,baseline_stock
3,44,remaining_baseline_stock,remaining,baseline_stock
3,45,remaining_baseline_stock,remaining,baseline_stock
3,46,remaining_baseline_stock,remaining,baseline_stock
3,47,remaining_baseline_stock,remaining,baseline_stock
3,48,remaining_baseline_stock,remaining,baseline_stock
3,49,rob_efficient_stock,rob,efficient_stock
3,50,rob_efficient_stock,rob,efficient_stock
3,51,ret_er_efficient_stock,ret,efficient_stock
3,52,ret_er_efficient_stock,ret,efficient_stock
3,53,ret_er_efficient_stock,ret,efficient_stock
3,54,ret_er_efficient_stock,ret,efficient_stock
3,55,ret_er_efficient_stock,ret,efficient_stock
3,56,ret_er_efficient_stock,ret,efficient_stock
3,57,ret_er_efficient_stock,ret,efficient_stock
3,58,remaining_efficient_stock,remaining,efficient_stock
3,59,remaining_efficient_stock,remaining,efficient_stock
3,60,remaining_efficient_stock,remaining,efficient_stock
3,61,remaining_efficient_stock,remaining,efficient_stock
3,62,remaining_efficient_stock,remaining,efficient_stock
3,63,remaining_efficient_stock,remaining,efficient_stock
3,64,remaining_efficient_stock,remaining,efficient_stock
3,65,ret_er_below_baseline_stock,ret,below_baseline_stock
3,66,ret_er_below_baseline_stock,ret,below_baseline_stock
3,67,remaining_efficient_stock,remaining,efficient_stock
3,68,remaining_efficient_stock,remaining,efficient_stock
3,69,remaining_efficient_stock,remaining,efficient_stock
3,70,remaining_efficient_stock,remaining,efficient_stock
3,71,remaining_efficient_stock,remaining,efficient_stock
3,72,remaining_efficient_stock,remaining,efficient_stock
3,73,remaining_efficient_stock,remaining,efficient_stock
3,74,remaining_efficient_stock,remaining,efficient_stock
3,75,remaining_efficient_stock,remaining,efficient_stock
3,76,remaining_efficient_stock,remaining,efficient_stock
3,77,remaining_efficient_stock,remaining,efficient_stock
3,78,remaining_efficient_stock,remaining,efficient_stock
3,79,ret_er_baseline_stock,ret,baseline_stock
3,80,ret_er_baseline_stock,ret,baseline_stock
3,81,ret_er_baseline_stock,ret,baseline_stock
3,82,ret_er_baseline_stock,ret,baseline_stock
3,83,ret_er_baseline_stock,ret,baseline_stock
3,84,ret_er_baseline_stock,ret,baseline_stock
3,85,remaining_efficient_stock,remaining,efficient_stock
3,86,remaining_efficient_stock,remaining,efficient_stock
3,87,remaining_efficient_stock,remaining,efficient_stock
3,88,remaining_efficient_stock,remaining,efficient_stock
3,89,ret_er_efficient_stock,ret,efficient_stock
3,90,ret_er_efficient_stock,ret,efficient_stock
3,91,remaining_efficient_stock,remaining,efficient_stock
3,92,remaining_efficient_stock,remaining,efficient_stock
3,93,remaining_efficient_stock,remaining,efficient_stock
3,94,remaining_efficient_stock,remaining,efficient_stock
3,95,remaining_efficient_stock,remaining,efficient_stock
3,96,remaining_efficient_stock,remaining,efficient_stock
3,97,remaining_efficient_stock,remaining,efficient_stock
3,98,remaining_efficient_stock,remaining,efficient_stock
3,99,remaining_efficient_stock,remaining,efficient_stock
3,100,remaining_efficient_stock,remaining,efficient_stock
4,1,rob_below_baseline_stock,rob,below_baseline_stock
4,2,rob_below_baseline_stock,rob,below_baseline_stock
4,3,ret_er_below_baseline_stock,ret,below_baseline_stock
4,4,ret_er_below_baseline_stock,ret,below_baseline_stock
4,5,ret_er_below_baseline_stock,ret,below_baseline_stock
4,6,ret_er_below_baseline_stock,ret,below_baseline_stock
4,7,ret_er_below_baseline_stock,ret,below_baseline_stock
4,8,remaining_below_baseline_stock,remaining,below_baseline_stock
4,9,remaining_below_baseline_stock,remaining,below_baseline_stock
4,10,remaining_below_baseline_stock,remaining,below_baseline_stock
4,11,remaining_below_baseline_stock,remaining,below_baseline_stock
4,12,remaining_below_baseline_stock,remaining,below_baseline_stock
4,13,rob_baseline_stock,rob,baseline_stock
4,14,rob_baseline_stock,rob,baseline_stock
4,15,rob_baseline_stock,rob,baseline_stock
4,16,ret_er_baseline_stock,ret,baseline_stock
4,17,ret_er_baseline_stock,ret,baseline_stock
4,18,ret_er_baseline_stock,ret,baseline_stock
4,19,ret_er_baseline_stock,ret,baseline_stock
4,20,ret_er_baseline_stock,ret,baseline_stock
4,21,ret_er_baseline_stock,ret,baseline_stock
4,22,ret_er_baseline_stock,ret,baseline_stock
4,23,ret_er_baseline_stock,ret,baseline_stock
4,24,ret_er_baseline_stock,ret,baseline_stock
4,25,ret_er_baseline_stock,ret,baseline_stock
4,26,ret_er_baseline_stock,ret,baseline_stock
4,27,remaining_baseline_stock,remaining,baseline_stock
4,28,remaining_baseline_stock,remaining,baseline_stock
4,29,remaining_baseline_stock,remaining,baseline_stock
4,30,remaining_baseline_stock,remaining,baseline_stock
4,31,remaining_baseline_stock,remaining,baseline_stock
4,32,remaining_baseline_stock,remaining,baseline_stock
4,33,remaining_baseline_stock,remaining,baseline_stock
4,34,remaining_baseline_stock,remaining,baseline_stock
4,35,remaining_baseline_stock,remaining,baseline_stock
4,36,remaining_baseline_stock,remaining,baseline_stock
4,37,remaining_baseline_stock,remaining,baseline_stock
4,38,remaining_baseline_stock,remaining,baseline_stock
4,39,remaining_baseline_stock,remaining,baseline_stock
4,40,remaining_baseline_stock,remaining,baseline_stock
4,41,remaining_baseline_stock,remaining,baseline_stock
4,42,remaining_baseline_stock,remaining,baseline_stock
4,43,remaining_baseline_stock,remaining,baseline_stock
4,44,remaining_baseline_stock,remaining,baseline_stock
4,45,remaining_baseline_stock,remaining,baseline_stock
4,46,remaining_baseline_stock,remaining,baseline_stock
4,47,remaining_baseline_stock,remaining,baseline_stock
4,48,remaining_baseline_stock,remaining,baseline_stock
4,49,rob_efficient_stock,rob,efficient_stock
4,50,rob_efficient_stock,rob,efficient_stock
4,51,ret_er_efficient_stock,ret,efficient_stock
4,52,ret_er_efficient_stock,ret,efficient_stock
4,53,ret_er_efficient_stock,ret,efficient_stock
4,54,ret_er_efficient_stock,ret,efficient_stock
4,55,ret_er_efficient_stock,ret,efficient_stock
4,56,ret_er_efficient_stock,ret,efficient_stock
4,57,ret_er_efficient_stock,ret,efficient_stock
4,58,remaining_efficient_stock,remaining,efficient_stock
4,59,remaining_efficient_stock,remaining,efficient_stock
4,60,remaining_efficient_stock,remaining,efficient_stock
4,61,remaining_efficient_stock,remaining,efficient_stock
4,62,remaining_efficient_stock,remaining,efficient_stock
4,63,remaining_efficient_stock,remaining,efficient_stock
4,64,remaining_efficient_stock,remaining,efficient_stock
4,65,ret_er_below_baseline_stock,ret,below_baseline_stock
4,66,ret_er_below_baseline_stock,ret,below_baseline_stock
4,67,remaining_efficient_stock,remaining,efficient_stock
4,68,remaining_efficient_stock,remaining,efficient_stock
4,69,remaining_efficient_stock,remaining,efficient_stock
4,70,remaining_efficient_stock,remaining,efficient_stock
4,71,remaining_efficient_stock,remaining,efficient_stock
4,72,remaining_efficient_stock,remaining,efficient_stock
4,73,remaining_efficient_stock,remaining,efficient_stock
4,74,remaining_efficient_stock,remaining,efficient_stock
4,75,remaining_efficient_stock,remaining,efficient_stock
4,76,remaining_efficient_stock,remaining,efficient_stock
4,77,remaining_efficient_stock,remaining,efficient_stock
4,78,remaining_efficient_stock,remaining,efficient_stock
4,79,ret_er_baseline_stock,ret,baseline_stock
4,80,ret_er_baseline_stock,ret,baseline_stock
4,81,ret_er_baseline_stock,ret,baseline_stock
4,82,ret_er_baseline_stock,ret,baseline_stock
4,83,ret_er_baseline_stock,ret,baseline_stock
4,84,ret_er_baseline_stock,ret,baseline_stock
4,85,remaining_efficient_stock,remaining,efficient_stock
4,86,remaining_efficient_stock,remaining,efficient_stock
4,87,remaining_efficient_stock,remaining,efficient_stock
4,88,remaining_efficient_stock,remaining,efficient_stock
4,89,ret_er_efficient_stock,ret,efficient_stock
4,90,ret_er_efficient_stock,ret,efficient_stock
4,91,remaining_efficient_stock,remaining,efficient_stock
4,92,remaining_efficient_stock,remaining,efficient_stock
4,93,remaining_efficient_stock,remaining,efficient_stock
4,94,remaining_efficient_stock,remaining,efficient_stock
4,95,remaining_efficient_stock,remaining,efficient_stock
4,96,remaining_efficient_stock,remaining,efficient_stock
4,97,remaining_efficient_stock,remaining,efficient_stock
4,98,remaining_efficient_stock,remaining,efficient_stock
4,99,remaining_efficient_stock,remaining,efficient_stock
4,100,remaining_efficient_stock,remaining,efficient_stock
5,1,rob_below_baseline_stock,rob,below_baseline_stock
5,2,rob_below_baseline_stock,rob,below_baseline_stock
5,3,ret_er_below_baseline_stock,ret,below_baseline_stock
5,4,ret_er_below_baseline_stock,ret,below_baseline_stock
5,5,ret_er_below_baseline_stock,ret,below_baseline_stock
5,6,ret_er_below_baseline_stock,ret,below_baseline_stock
5,7,ret_er_below_baseline_stock,ret,below_baseline_stock
5,8,remaining_below_baseline_stock,remaining,below_baseline_stock
5,9,remaining_below_baseline_stock,remaining,below_baseline_stock
5,10,remaining_below_baseline_stock,remaining,below_baseline_stock
5,11,remaining_below_baseline_stock,remaining,below_baseline_stock
5,12,remaining_below_baseline_stock,remaining,below_baseline_stock
5,13,rob_baseline_stock,rob,baseline_stock
5,14,rob_baseline_stock,rob,baseline_stock
5,15,rob_baseline_stock,rob,baseline_stock
5,16,ret_er_baseline_stock,ret,baseline_stock
5,17,ret_er_baseline_stock,ret,baseline_stock
5,18,ret_er_baseline_stock,ret,baseline_stock
5,19,ret_er_baseline_stock,ret,baseline_stock
5,20,ret_er_baseline_stock,ret,baseline_stock
5,21,ret_er_baseline_stock,ret,baseline_stock
5,22,ret_er_baseline_stock,ret,baseline_stock
5,23,ret_er_baseline_stock,ret,baseline_stock
5,24,ret_er_baseline_stock,ret,baseline_stock
5,25,ret_er_baseline_stock,ret,baseline_stock
